0,00088501
-0,007141113
-0,013244629
-0,000854492
0,00982666
0,011627197
-0,002349854
-0,024353027
-0,004577637
0,004882813
0,011810303
-0,000854492
-0,025665283
0,00012207
0,018615723
0,005737305
-0,000579834
-0,01348877
-0,003356934
0,038879395
0,006286621
-0,022247314
-0,024047852
-0,001861572
0,043029785
0,006561279
-0,026824951
-0,018432617
0,016601563
0,016235352
-0,006072998
-0,009094238
-0,018890381
0,012817383
0,015991211
-0,030426025
-0,024078369
0,000793457
0,027557373
0,035308838
-0,020324707
-0,013275146
0,015716553
0,008239746
0,007415771
-0,018615723
-0,007995605
0,030578613
0,002227783
-0,01071167
-0,009033203
-0,008026123
-0,016326904
0,008300781
0,004302979
-0,016082764
0,014190674
0,013061523
-0,019042969
-0,005004883
0,030487061
0,000549316
-0,015960693
-0,014770508
0,006286621
0,033538818
-0,003845215
-0,01940918
0,006286621
0,013397217
0,000213623
0,000457764
-0,040100098
-0,012268066
0,037780762
0,022918701
-0,039459229
-0,03213501
0,042816162
0,02255249
-0,023864746
-0,037963867
-0,010314941
0,024017334
0,029144287
0,000854492
0,000183105
-0,01574707
0,011535645
0,069946289
0,012054443
-0,029602051
-0,006164551
0,016357422
-0,010955811
-0,032836914
-0,005584717
-0,006835938
-0,022827148
-0,013122559
0,012420654
-0,004882813
-0,018585205
0,009979248
0,021057129
-0,006439209
0,016998291
0,03024292
-0,016204834
-0,023132324
0,011871338
0,049591064
-0,010955811
-0,028442383
0,029937744
0,013641357
-0,032684326
-0,025695801
0,015441895
0,004241943
-0,007141113
0,002929688
-0,041809082
-0,049346924
0,039123535
0,043365479
-0,004974365
-0,02935791
0,004364014
0,047302246
-0,00177002
-0,010742188
0,039215088
-0,016479492
-0,008483887
0,040649414
-0,006591797
-0,048858643
-0,007781982
0,026367188
-0,007324219
-0,03012085
-0,009429932
0,003326416
0,011810303
0,004547119
-0,011138916
-0,019165039
-0,016937256
0,021026611
0,020843506
-0,003082275
-0,003295898
0,015899658
0,037536621
0,009674072
-0,011566162
-0,01675415
-0,006622314
0,021514893
-0,001617432
-0,01461792
-0,030578613
-0,029205322
0,015808105
0,027008057
-0,015319824
-0,023956299
0,004669189
0,027984619
-0,008056641
-0,00958252
0,012939453
-0,005065918
0,00088501
0,032562256
0,014923096
-0,026489258
-0,002624512
0,034179688
0,017852783
-0,019897461
-0,02645874
-0,008880615
-0,008056641
0,0050354
0,00302124
-0,018035889
-0,009887695
0,014312744
0,004577637
-0,015411377
-0,025360107
0,009124756
0,037445068
0,01449585
0,009124756
0,010253906
-0,008178711
0,000335693
0,004577637
-0,008178711
-0,008422852
-0,004333496
0,022827148
-0,019165039
-0,037353516
-0,006500244
-0,029022217
0,011199951
0,015838623
0,015625
-0,00100708
-0,047332764
0,008178711
0,1199646
-0,045257568
-0,035705566
-0,050872803
0,124938965
0,07131958
-0,075775146
-0,094360352
0,019470215
0,138031006
-0,058288574
-0,071990967
-0,090209961
0,159545898
0,005950928
-0,011505127
-0,1690979
0,073150635
0,084686279
-0,019012451
-0,106903076
-0,008270264
0,134307861
-0,026611328
-0,01776123
-0,09085083
0,164733887
0,001373291
0,011901855
-0,141418457
0,094604492
0,054931641
-0,002929688
-0,169647217
-0,005249023
0,134277344
0,000335693
-0,054626465
-0,110229492
0,133880615
0,000762939
0,027893066
-0,122589111
0,083435059
-0,006835938
0,068511963
-0,077545166
0,025115967
-0,016113281
0,021026611
-0,036834717
0,06149292
0,03125
-0,076782227
-0,027252197
0,009460449
0,090270996
-0,100799561
-0,022583008
-0,046173096
0,157623291
-0,060180664
-0,049316406
-0,090332031
0,175231934
0,03604126
-0,045166016
-0,088317871
0,017486572
0,149108887
-0,039093018
-0,045654297
-0,096191406
0,159759521
-0,018188477
-0,010040283
-0,155700684
0,080780029
0,068634033
0,000610352
-0,109375
-0,069946289
0,1796875
-0,027404785
-0,000518799
-0,138824463
0,122406006
0,092193604
-0,00692749
-0,103668213
-0,058044434
0,180175781
0,036132813
-0,094116211
-0,161743164
0,024749756
0,199981689
-0,012451172
-0,168212891
-0,104766846
0,125823975
0,170959473
-0,094116211
-0,170837402
-0,079956055
0,228668213
0,162017822
-0,164703369
-0,158111572
0,011566162
0,257141113
0,118041992
-0,222229004
-0,147033691
0,106292725
0,23223877
0,006103516
-0,270568848
-0,121826172
0,138244629
0,194091797
-0,025970459
-0,252258301
-0,064086914
0,152069092
0,106384277
-0,024047852
-0,160003662
0,012542725
0,13671875
0,085876465
-0,063934326
-0,124267578
0,063354492
0,102630615
-0,01852417
-0,060272217
-0,015930176
0,047790527
0,022674561
-0,053924561
-0,062683105
-0,020782471
0,045440674
0,041809082
-0,031738281
-0,059082031
0,01461792
0,038238525
-0,020324707
-0,027648926
0,037384033
0,071990967
0,000793457
-0,021331787
-0,000549316
0,003173828
0,001525879
0,011657715
-0,001220703
-0,007171631
0,004943848
-0,017089844
-0,042724609
-0,008972168
0,028900146
-0,000457764
-0,031799316
-0,045074463
0,010162354
0,057281494
0,004425049
-0,008483887
-0,001068115
0,012237549
0,031951904
0,00604248
-0,012817383
-0,013092041
0,035491943
0,021881104
-0,017730713
-0,040466309
-0,004669189
0,028717041
0,003936768
-0,039093018
-0,03692627
0,001617432
0,009857178
0,014984131
0,000274658
-0,032836914
0,010528564
0,06137085
0,009979248
-0,024200439
0,014709473
0,034912109
-0,008758545
-0,027984619
-0,007415771
-0,011047363
0,001434326
0,001800537
-0,003387451
-0,007537842
-0,011657715
-0,00982666
0,005371094
-0,026550293
0,016357422
0,020263672
-0,029449463
0,021575928
0,034637451
-0,006835938
-0,028137207
0,012878418
0,035247803
0,010375977
0,011627197
-0,002471924
-0,020385742
-0,02545166
0,009277344
0,013519287
-0,038452148
-0,022460938
0,023223877
0,010742188
-0,022369385
-0,019348145
-0,010498047
0,034912109
0,02331543
0,003082275
0,001098633
-0,030151367
0,040100098
0,039093018
-0,017150879
-0,033843994
-0,005004883
0,026855469
0,013244629
-0,020629883
-0,037567139
-0,017211914
0,025421143
0,026733398
-0,022003174
-0,043945313
-0,012786865
0,034179688
0,032775879
-0,033782959
-0,018463135
0,028747559
0,040710449
0,016906738
-0,020843506
-0,018920898
0,014709473
0,028259277
-0,005950928
-0,031341553
-0,028442383
0,013031006
0,026153564
0,001525879
-0,014862061
-0,016448975
-0,010803223
0
-0,001617432
0,003417969
-0,005004883
0,001708984
0,024230957
0,022216797
0,004730225
-0,012634277
0,006988525
0,019165039
-0,004302979
-0,026367188
-0,023925781
0,004699707
0,015686035
0,027618408
-0,016387939
-0,049224854
-0,016693115
0,030212402
0,014801025
-0,020080566
-0,036315918
0,013458252
0,075531006
0,001037598
-0,036407471
-0,020568848
0,023895264
0,044525146
-0,006774902
-0,011047363
-0,00604248
-0,005767822
0,009613037
-0,003570557
-0,026031494
-0,015228271
-0,000854492
0,01361084
-0,011108398
-0,011810303
0,016998291
-0,011688232
0,008666992
0,030670166
-0,006408691
-0,00680542
0,005737305
0,026794434
0,015441895
0,000671387
-0,002716064
-0,024261475
0,003814697
-0,003204346
-0,004943848
-0,00881958
-0,03616333
0,0128479
0,01965332
-0,037506104
-0,035247803
0,009124756
0,032318115
0,024505615
-0,021575928
-0,013549805
0,023773193
0,039611816
0,02355957
-0,030212402
-0,033477783
0,009765625
0,027770996
0,001861572
-0,012573242
0,005859375
0,020477295
0,007202148
-0,01159668
-0,02331543
-0,031005859
-0,005249023
0,015869141
-0,014007568
-0,006134033
-0,006530762
0,011566162
0,029541016
-0,002563477
-0,011169434
0,003173828
0,019805908
0,006439209
0,007476807
0,007781982
-0,00982666
-0,019378662
0,006500244
0,009887695
-0,003417969
-0,011505127
-0,035339355
-0,013763428
0,015075684
0,023590088
-0,006439209
-0,033874512
0,015594482
0,022003174
0,005004883
-0,026580811
-0,013824463
0,058319092
0,033172607
-0,01953125
-0,020446777
0,002349854
0,033569336
0,022979736
-0,012878418
-0,056854248
-0,035644531
0,032592773
0,014251709
-0,033050537
-0,031280518
-0,004516602
0,029876709
-0,001800537
-0,026489258
0,013458252
0,024017334
0,029724121
0,010559082
0,004760742
0,013031006
0,010559082
0,018890381
-0,017608643
-0,034576416
-0,00213623
0,002838135
-0,006988525
-0,022918701
-0,013793945
0,012817383
-0,014862061
-0,029022217
0,02520752
0,013946533
-0,022705078
0,00970459
0,02532959
0,007629395
0,010467529
0,006652832
-0,002288818
-0,012145996
0,011535645
0,033874512
-0,002227783
-0,03616333
0,004547119
0,019348145
-0,029663086
-0,027832031
-0,014099121
0,011932373
0,010864258
0,001861572
-0,007354736
-0,007080078
0,01260376
0,020568848
0,007995605
-0,041687012
-0,015960693
0,051818848
0,045471191
-0,004882813
-0,027038574
-0,003967285
0,013641357
-0,002685547
-0,022125244
-0,012756348
-0,017150879
0,008056641
0,026611328
-0,026275635
-0,046600342
0,002532959
0,057800293
-0,003112793
-0,03125
0,006286621
0,015960693
0,011322021
0,016571045
0,028198242
-0,016693115
-0,007751465
0,001068115
0,008636475
0,015197754
-0,003356934
-0,009979248
-0,018798828
-0,028045654
0,003845215
0,003234863
-0,054107666
0,011444092
0,039855957
-0,011993408
-0,018218994
-0,000732422
0,039398193
0,030029297
-0,01260376
-0,011932373
0,01361084
0,013519287
0,024749756
0,019226074
-0,027954102
-0,05947876
0,008483887
0,050506592
-0,035308838
-0,044830322
0,002868652
-0,005523682
0,002655029
-0,011993408
-0,017150879
0,018218994
0,024749756
0,034790039
0,000671387
-0,038116455
0,021881104
0,052368164
0,002807617
-0,026489258
-0,004302979
0,016204834
0,0128479
0,00390625
-0,010314941
-0,032684326
-0,047332764
0,021484375
0,018737793
-0,04107666
-0,040374756
0,010955811
0,041900635
-0,001159668
-0,011383057
-0,000854492
0,024414063
0,032806396
0,019348145
0,021026611
-0,019042969
-0,028045654
0,019287109
0,020202637
-0,02947998
-0,020172119
0,011413574
0,010650635
-0,027679443
-0,003295898
0,021514893
-0,055084229
-0,018951416
0,03894043
-0,005859375
-0,027069092
0,005493164
0,042175293
0,003845215
-0,006195068
0,015075684
0,009918213
-0,00769043
0,011474609
0,050628662
-0,042907715
-0,049316406
0,064544678
0,026977539
-0,056915283
-0,046966553
0,000762939
0,019165039
-0,003631592
-0,02545166
-0,002380371
0,011322021
0,013458252
0,005371094
-0,005859375
-0,021392822
0,030517578
0,078552246
-0,015655518
-0,037017822
0,009643555
0,008300781
-0,010253906
-0,001861572
0,006530762
-0,006256104
